Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,1/13/2017 2:00,2017,1,13,2,30,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 3:00,2017,1,13,3,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 4:00,2017,1,13,4,10,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 5:00,2017,1,13,5,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 6:00,2017,1,13,6,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 7:00,2017,1,13,7,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 8:00,2017,1,13,8,18,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 9:00,2017,1,13,9,16,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 10:00,2017,1,13,10,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 11:00,2017,1,13,11,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 12:00,2017,1,13,12,10,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 13:00,2017,1,13,13,14,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 14:00,2017,1,13,14,9,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 15:00,2017,1,13,15,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 16:00,2017,1,13,16,10,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 17:00,2017,1,13,17,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 18:00,2017,1,13,18,18,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 19:00,2017,1,13,19,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 20:00,2017,1,13,20,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 21:00,2017,1,13,21,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 22:00,2017,1,13,22,27,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 23:00,2017,1,13,23,21,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 0:00,2017,1,14,0,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 1:00,2017,1,14,1,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 2:00,2017,1,14,2,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 3:00,2017,1,14,3,24,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 4:00,2017,1,14,4,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 5:00,2017,1,14,5,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 6:00,2017,1,14,6,18,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 7:00,2017,1,14,7,35,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 8:00,2017,1,14,8,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 9:00,2017,1,14,9,32,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 10:00,2017,1,14,10,37,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 11:00,2017,1,14,11,50,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 12:00,2017,1,14,12,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 13:00,2017,1,14,13,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 14:00,2017,1,14,14,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 15:00,2017,1,14,15,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 16:00,2017,1,14,16,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 17:00,2017,1,14,17,27,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 18:00,2017,1,14,18,27,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 19:00,2017,1,14,19,32,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 20:00,2017,1,14,20,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 21:00,2017,1,14,21,41,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 22:00,2017,1,14,22,38,g/m,1 Hr,Valid
Shenyang,PM2.5,1/14/2017 23:00,2017,1,14,23,29,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 0:00,2017,1,15,0,44,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 1:00,2017,1,15,1,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 2:00,2017,1,15,2,48,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 3:00,2017,1,15,3,89,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 4:00,2017,1,15,4,128,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 5:00,2017,1,15,5,119,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 6:00,2017,1,15,6,133,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 7:00,2017,1,15,7,150,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 8:00,2017,1,15,8,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 9:00,2017,1,15,9,145,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 10:00,2017,1,15,10,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 11:00,2017,1,15,11,113,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 12:00,2017,1,15,12,115,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 13:00,2017,1,15,13,146,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 14:00,2017,1,15,14,97,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 15:00,2017,1,15,15,84,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 16:00,2017,1,15,16,76,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 17:00,2017,1,15,17,90,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 18:00,2017,1,15,18,80,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 19:00,2017,1,15,19,87,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 20:00,2017,1,15,20,88,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 21:00,2017,1,15,21,100,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 22:00,2017,1,15,22,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/15/2017 23:00,2017,1,15,23,202,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 0:00,2017,1,16,0,199,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 1:00,2017,1,16,1,174,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 2:00,2017,1,16,2,174,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 3:00,2017,1,16,3,228,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 4:00,2017,1,16,4,251,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 5:00,2017,1,16,5,205,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 6:00,2017,1,16,6,227,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 7:00,2017,1,16,7,232,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 8:00,2017,1,16,8,187,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 9:00,2017,1,16,9,182,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 10:00,2017,1,16,10,172,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 11:00,2017,1,16,11,135,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 12:00,2017,1,16,12,67,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 13:00,2017,1,16,13,66,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 14:00,2017,1,16,14,58,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 15:00,2017,1,16,15,41,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 16:00,2017,1,16,16,57,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 17:00,2017,1,16,17,54,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 18:00,2017,1,16,18,64,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 19:00,2017,1,16,19,60,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 20:00,2017,1,16,20,71,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 21:00,2017,1,16,21,92,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 22:00,2017,1,16,22,99,g/m,1 Hr,Valid
Shenyang,PM2.5,1/16/2017 23:00,2017,1,16,23,95,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 0:00,2017,1,17,0,116,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 1:00,2017,1,17,1,128,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 2:00,2017,1,17,2,143,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 3:00,2017,1,17,3,125,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 4:00,2017,1,17,4,132,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 5:00,2017,1,17,5,160,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 6:00,2017,1,17,6,165,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 7:00,2017,1,17,7,179,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 8:00,2017,1,17,8,173,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 9:00,2017,1,17,9,180,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 10:00,2017,1,17,10,177,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 11:00,2017,1,17,11,186,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 12:00,2017,1,17,12,218,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 13:00,2017,1,17,13,176,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 14:00,2017,1,17,14,152,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 15:00,2017,1,17,15,153,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 16:00,2017,1,17,16,155,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 17:00,2017,1,17,17,144,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 18:00,2017,1,17,18,111,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 19:00,2017,1,17,19,121,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 20:00,2017,1,17,20,126,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 21:00,2017,1,17,21,129,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 22:00,2017,1,17,22,196,g/m,1 Hr,Valid
Shenyang,PM2.5,1/17/2017 23:00,2017,1,17,23,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 0:00,2017,1,18,0,176,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 1:00,2017,1,18,1,179,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 2:00,2017,1,18,2,170,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 3:00,2017,1,18,3,170,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 4:00,2017,1,18,4,171,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 5:00,2017,1,18,5,194,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 6:00,2017,1,18,6,206,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 7:00,2017,1,18,7,181,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 8:00,2017,1,18,8,135,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 9:00,2017,1,18,9,132,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 10:00,2017,1,18,10,120,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 11:00,2017,1,18,11,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,1/18/2017 12:00,2017,1,18,12,136,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 13:00,2017,1,18,13,120,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 14:00,2017,1,18,14,84,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 15:00,2017,1,18,15,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 16:00,2017,1,18,16,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 17:00,2017,1,18,17,51,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 18:00,2017,1,18,18,32,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 19:00,2017,1,18,19,101,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 20:00,2017,1,18,20,107,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 21:00,2017,1,18,21,104,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 22:00,2017,1,18,22,128,g/m,1 Hr,Valid
Shenyang,PM2.5,1/18/2017 23:00,2017,1,18,23,144,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 0:00,2017,1,19,0,171,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 1:00,2017,1,19,1,196,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 2:00,2017,1,19,2,221,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 3:00,2017,1,19,3,200,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 4:00,2017,1,19,4,197,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 5:00,2017,1,19,5,266,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 6:00,2017,1,19,6,286,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 7:00,2017,1,19,7,254,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 8:00,2017,1,19,8,237,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 9:00,2017,1,19,9,227,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 10:00,2017,1,19,10,248,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 11:00,2017,1,19,11,171,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 12:00,2017,1,19,12,102,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 13:00,2017,1,19,13,141,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 14:00,2017,1,19,14,112,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 15:00,2017,1,19,15,102,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 16:00,2017,1,19,16,61,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 17:00,2017,1,19,17,43,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 18:00,2017,1,19,18,39,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 19:00,2017,1,19,19,45,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 20:00,2017,1,19,20,45,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 21:00,2017,1,19,21,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 22:00,2017,1,19,22,33,g/m,1 Hr,Valid
Shenyang,PM2.5,1/19/2017 23:00,2017,1,19,23,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 0:00,2017,1,20,0,18,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 1:00,2017,1,20,1,21,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 2:00,2017,1,20,2,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 3:00,2017,1,20,3,21,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 4:00,2017,1,20,4,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 5:00,2017,1,20,5,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 6:00,2017,1,20,6,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 7:00,2017,1,20,7,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 8:00,2017,1,20,8,29,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 9:00,2017,1,20,9,33,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 10:00,2017,1,20,10,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 11:00,2017,1,20,11,41,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 12:00,2017,1,20,12,47,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 13:00,2017,1,20,13,39,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 14:00,2017,1,20,14,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 15:00,2017,1,20,15,36,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 16:00,2017,1,20,16,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 17:00,2017,1,20,17,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 18:00,2017,1,20,18,55,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 19:00,2017,1,20,19,74,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 20:00,2017,1,20,20,64,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 21:00,2017,1,20,21,65,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 22:00,2017,1,20,22,59,g/m,1 Hr,Valid
Shenyang,PM2.5,1/20/2017 23:00,2017,1,20,23,60,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 0:00,2017,1,21,0,61,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 1:00,2017,1,21,1,78,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 2:00,2017,1,21,2,79,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 3:00,2017,1,21,3,83,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 4:00,2017,1,21,4,96,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 5:00,2017,1,21,5,100,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 6:00,2017,1,21,6,116,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 7:00,2017,1,21,7,117,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 8:00,2017,1,21,8,110,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 9:00,2017,1,21,9,108,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 10:00,2017,1,21,10,83,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 11:00,2017,1,21,11,71,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 12:00,2017,1,21,12,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 13:00,2017,1,21,13,37,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 14:00,2017,1,21,14,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 15:00,2017,1,21,15,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 16:00,2017,1,21,16,9,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 17:00,2017,1,21,17,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 18:00,2017,1,21,18,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 19:00,2017,1,21,19,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 20:00,2017,1,21,20,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 21:00,2017,1,21,21,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 22:00,2017,1,21,22,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/21/2017 23:00,2017,1,21,23,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 0:00,2017,1,22,0,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 1:00,2017,1,22,1,30,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 2:00,2017,1,22,2,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 3:00,2017,1,22,3,24,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 4:00,2017,1,22,4,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 5:00,2017,1,22,5,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 6:00,2017,1,22,6,27,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 7:00,2017,1,22,7,35,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 8:00,2017,1,22,8,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 9:00,2017,1,22,9,44,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 10:00,2017,1,22,10,58,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 11:00,2017,1,22,11,67,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 12:00,2017,1,22,12,79,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 13:00,2017,1,22,13,76,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 14:00,2017,1,22,14,62,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 15:00,2017,1,22,15,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 16:00,2017,1,22,16,62,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 17:00,2017,1,22,17,55,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 18:00,2017,1,22,18,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 19:00,2017,1,22,19,83,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 20:00,2017,1,22,20,119,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 21:00,2017,1,22,21,113,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 22:00,2017,1,22,22,124,g/m,1 Hr,Valid
Shenyang,PM2.5,1/22/2017 23:00,2017,1,22,23,123,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 0:00,2017,1,23,0,145,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 1:00,2017,1,23,1,164,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 2:00,2017,1,23,2,174,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 3:00,2017,1,23,3,178,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 4:00,2017,1,23,4,182,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 5:00,2017,1,23,5,203,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 6:00,2017,1,23,6,211,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 7:00,2017,1,23,7,224,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 8:00,2017,1,23,8,183,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 9:00,2017,1,23,9,174,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 10:00,2017,1,23,10,176,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 11:00,2017,1,23,11,185,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 12:00,2017,1,23,12,146,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 13:00,2017,1,23,13,80,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 14:00,2017,1,23,14,32,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 15:00,2017,1,23,15,33,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 16:00,2017,1,23,16,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 17:00,2017,1,23,17,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 18:00,2017,1,23,18,30,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 19:00,2017,1,23,19,40,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 20:00,2017,1,23,20,96,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 21:00,2017,1,23,21,81,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 22:00,2017,1,23,22,89,g/m,1 Hr,Valid
Shenyang,PM2.5,1/23/2017 23:00,2017,1,23,23,82,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 0:00,2017,1,24,0,84,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 1:00,2017,1,24,1,108,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 2:00,2017,1,24,2,152,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 3:00,2017,1,24,3,156,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 4:00,2017,1,24,4,224,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 5:00,2017,1,24,5,245,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 6:00,2017,1,24,6,256,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 7:00,2017,1,24,7,270,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 8:00,2017,1,24,8,260,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 9:00,2017,1,24,9,262,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 10:00,2017,1,24,10,289,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 11:00,2017,1,24,11,250,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 12:00,2017,1,24,12,165,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 13:00,2017,1,24,13,147,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 14:00,2017,1,24,14,157,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 15:00,2017,1,24,15,128,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 16:00,2017,1,24,16,97,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 17:00,2017,1,24,17,71,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 18:00,2017,1,24,18,87,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 19:00,2017,1,24,19,105,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 20:00,2017,1,24,20,95,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 21:00,2017,1,24,21,99,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 22:00,2017,1,24,22,93,g/m,1 Hr,Valid
Shenyang,PM2.5,1/24/2017 23:00,2017,1,24,23,152,g/m,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 0:00,2017,1,25,0,169,g/m,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 1:00,2017,1,25,1,177,g/m,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 2:00,2017,1,25,2,184,g/m,1 Hr,Valid
Shenyang,PM2.5,1/25/2017 3:00,2017,1,25,3,211,g/m,1 Hr,Valid
